state,city,variable,year,value
MI,Detroit,Net Debt-to-Total Revenues,2019,0.9709102386
MI,Detroit,Net Debt-to-Total Revenues,2020,1.054061235
MI,Detroit,Net Debt-to-Total Revenues,2021,1.088829584
MI,Detroit,Net Debt-to-Total Revenues,2022,0.9291252549
MI,Detroit,Net Debt-to-Total Revenues,2023,0.5617365731
MI,Detroit,Net Debt-to-Total Revenues,2024,0.5882087521
MI,Detroit,Interest-to-Total Revenues,2009,0.04893470338
MI,Detroit,Interest-to-Total Revenues,2010,0.0534791898
MI,Detroit,Interest-to-Total Revenues,2011,0.05371691601
MI,Detroit,Interest-to-Total Revenues,2012,0.05607563508
MI,Detroit,Interest-to-Total Revenues,2013,0.06158535067
MI,Detroit,Interest-to-Total Revenues,2014,0.05785076557
MI,Detroit,Interest-to-Total Revenues,2015,0.04085143228
MI,Detroit,Interest-to-Total Revenues,2016,0.03717011352
MI,Detroit,Interest-to-Total Revenues,2017,0.04780888345
MI,Detroit,Interest-to-Total Revenues,2018,0.03324137572
MI,Detroit,Interest-to-Total Revenues,2019,0.01595484003
MI,Detroit,Interest-to-Total Revenues,2020,0.02976796619
MI,Detroit,Interest-to-Total Revenues,2021,0.03243543131
MI,Detroit,Interest-to-Total Revenues,2022,0.02879617708
MI,Detroit,Interest-to-Total Revenues,2023,0.02404662423
MI,Detroit,Interest-to-Total Revenues,2024,0.02548537624
MI,Detroit,Net Book-to-Cost of TCA,2009,0.9999981349
MI,Detroit,Net Book-to-Cost of TCA,2010,0.9999476325
MI,Detroit,Net Book-to-Cost of TCA,2011,0.9999985407
MI,Detroit,Net Book-to-Cost of TCA,2012,0.9999880152
MI,Detroit,Net Book-to-Cost of TCA,2013,0.999999851
MI,Detroit,Net Book-to-Cost of TCA,2014,0.9999995467
MI,Detroit,Net Book-to-Cost of TCA,2015,0.9999998488
MI,Detroit,Net Book-to-Cost of TCA,2016,0.9998725624
MI,Detroit,Net Book-to-Cost of TCA,2017,0.7286637313
MI,Detroit,Net Book-to-Cost of TCA,2018,0.9994994545
MI,Detroit,Net Book-to-Cost of TCA,2019,0.6036530126
MI,Detroit,Net Book-to-Cost of TCA,2020,1.0
MI,Detroit,Net Book-to-Cost of TCA,2021,0.9999996591
MI,Detroit,Net Book-to-Cost of TCA,2022,1.0
MI,Detroit,Net Book-to-Cost of TCA,2023,1.000000656
MI,Detroit,Net Book-to-Cost of TCA,2024,0.9999987525
MI,Detroit,Govt Transfers-to-Total Revenues,2009,0.1760293736
MI,Detroit,Govt Transfers-to-Total Revenues,2010,0.2098299856
MI,Detroit,Govt Transfers-to-Total Revenues,2011,0.211271627
MI,Detroit,Govt Transfers-to-Total Revenues,2012,0.1992553249
MI,Detroit,Govt Transfers-to-Total Revenues,2013,0.1444388491
MI,Detroit,Govt Transfers-to-Total Revenues,2014,0.119408953
MI,Detroit,Govt Transfers-to-Total Revenues,2015,0.1085974954
MI,Detroit,Govt Transfers-to-Total Revenues,2016,0.1201685403
MI,Detroit,Govt Transfers-to-Total Revenues,2017,0.1292036497
MI,Detroit,Govt Transfers-to-Total Revenues,2018,0.1339671302
MI,Detroit,Govt Transfers-to-Total Revenues,2019,0.1290761144
MI,Detroit,Govt Transfers-to-Total Revenues,2020,0.1778635863
MI,Detroit,Govt Transfers-to-Total Revenues,2021,0.1712924263
MI,Detroit,Govt Transfers-to-Total Revenues,2022,0.163979489
MI,Detroit,Govt Transfers-to-Total Revenues,2023,0.1777555815
MI,Detroit,Govt Transfers-to-Total Revenues,2024,0.2369883327
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2009,-6077359.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2010,-6761777.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2011,-6881527.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2012,-7213883.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2013,-7390960.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2014,-6775561.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2015,-9533373.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2016,-1967923.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2017,-2331082.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2018,-3559991.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2019,-2070302.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2020,-2253409.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2021,-2482673.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2022,-2235585.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2023,-1566262.0
MI,Detroit,[HIDDEN] Net Financial Position rounded to $1000 for chart,2024,-1647768.0
MN,Minneapolis,Capital Assets,2002,1649575.0
MN,Minneapolis,Capital Assets,2003,1700572.0
MN,Minneapolis,Capital Assets,2004,1818927.0
MN,Minneapolis,Capital Assets,2005,1859767.0
MN,Minneapolis,Capital Assets,2006,1887527.0
MN,Minneapolis,Capital Assets,2007,1843468.0
MN,Minneapolis,Capital Assets,2008,1882407.0
MN,Minneapolis,Capital Assets,2009,1931623.0
MN,Minneapolis,Capital Assets,2010,1971019.0
MN,Minneapolis,Capital Assets,2011,2058412.0
MN,Minneapolis,Capital Assets,2012,2104310.0
MN,Minneapolis,Capital Assets,2013,2150096.0
MN,Minneapolis,Capital Assets,2014,2187837.0
MN,Minneapolis,Capital Assets,2015,2212901.0
MN,Minneapolis,Capital Assets,2016,2351582.0
MN,Minneapolis,Capital Assets,2017,2571221.0
MN,Minneapolis,Capital Assets,2018,2668290.0
MN,Minneapolis,Capital Assets,2019,2816300.0
MN,Minneapolis,Capital Assets,2020,3009482.0
MN,Minneapolis,Capital Assets,2021,3112283.0
MN,Minneapolis,Capital Assets,2022,3210899.0
MN,Minneapolis,Capital Assets,2023,3334795.0
MN,Minneapolis,Total Assets,2002,2393447.0
MN,Minneapolis,Total Assets,2003,2468414.0
MN,Minneapolis,Total Assets,2004,2547787.0
MN,Minneapolis,Total Assets,2005,2517456.0
MN,Minneapolis,Total Assets,2006,2541607.0
MN,Minneapolis,Total Assets,2007,2590493.0
MN,Minneapolis,Total Assets,2008,2672460.0
MN,Minneapolis,Total Assets,2009,2790558.0
MN,Minneapolis,Total Assets,2010,2845274.0
MN,Minneapolis,Total Assets,2011,2977717.0
MN,Minneapolis,Total Assets,2012,3050393.0
MN,Minneapolis,Total Assets,2013,3183752.0
MN,Minneapolis,Total Assets,2014,3250309.0
MN,Minneapolis,Total Assets,2015,3282657.0
MN,Minneapolis,Total Assets,2016,3483400.0
MN,Minneapolis,Total Assets,2017,3737188.0
MN,Minneapolis,Total Assets,2018,3948621.0
MN,Minneapolis,Total Assets,2019,4192263.0
MN,Minneapolis,Total Assets,2020,4284535.0
MN,Minneapolis,Total Assets,2021,4502773.0
MN,Minneapolis,Total Assets,2022,4720233.0
MN,Minneapolis,Total Assets,2023,4864431.0
MN,Minneapolis,Deferred outflows,2015,275815.0
MN,Minneapolis,Deferred outflows,2016,1031073.0
MN,Minneapolis,Deferred outflows,2017,346382.0
MN,Minneapolis,Deferred outflows,2018,258860.0
MN,Minneapolis,Deferred outflows,2019,170746.0
MN,Minneapolis,Deferred outflows,2020,118509.0
MN,Minneapolis,Deferred outflows,2021,271589.0
MN,Minneapolis,Deferred outflows,2022,410269.0
MN,Minneapolis,Deferred outflows,2023,422142.0
MN,Minneapolis,Liabilities,2002,1630147.0
MN,Minneapolis,Liabilities,2003,1719616.0
MN,Minneapolis,Liabilities,2004,1776840.0
MN,Minneapolis,Liabilities,2005,1702297.0
MN,Minneapolis,Liabilities,2006,1658273.0
MN,Minneapolis,Liabilities,2007,1512630.0
MN,Minneapolis,Liabilities,2008,1437786.0
MN,Minneapolis,Liabilities,2009,1385820.0
MN,Minneapolis,Liabilities,2010,1325944.0
MN,Minneapolis,Liabilities,2011,1220522.0
MN,Minneapolis,Liabilities,2012,1103090.0
MN,Minneapolis,Liabilities,2013,1095807.0
MN,Minneapolis,Liabilities,2014,1076228.0
MN,Minneapolis,Liabilities,2015,1604426.0
MN,Minneapolis,Liabilities,2016,2480808.0
MN,Minneapolis,Liabilities,2017,1655402.0
MN,Minneapolis,Liabilities,2018,1631622.0
MN,Minneapolis,Liabilities,2019,1622004.0
MN,Minneapolis,Liabilities,2020,1730749.0
MN,Minneapolis,Liabilities,2021,1790197.0
MN,Minneapolis,Liabilities,2022,2301573.0
MN,Minneapolis,Liabilities,2023,1979591.0
MN,Minneapolis,Deferred inflows,2015,71655.0
MN,Minneapolis,Deferred inflows,2016,182256.0
MN,Minneapolis,Deferred inflows,2017,344585.0
MN,Minneapolis,Deferred inflows,2018,318057.0
MN,Minneapolis,Deferred inflows,2019,316969.0
MN,Minneapolis,Deferred inflows,2020,181026.0
MN,Minneapolis,Deferred inflows,2021,395167.0
MN,Minneapolis,Deferred inflows,2022,60007.0
MN,Minneapolis,Deferred inflows,2023,385660.0
MN,Minneapolis,Total liabilities,2002,1630147.0
MN,Minneapolis,Total liabilities,2003,1719616.0
MN,Minneapolis,Total liabilities,2004,1776840.0
MN,Minneapolis,Total liabilities,2005,1702297.0
MN,Minneapolis,Total liabilities,2006,1658273.0
MN,Minneapolis,Total liabilities,2007,1512630.0
MN,Minneapolis,Total liabilities,2008,1437786.0
MN,Minneapolis,Total liabilities,2009,1385820.0
MN,Minneapolis,Total liabilities,2010,1325944.0
MN,Minneapolis,Total liabilities,2011,1220522.0
MN,Minneapolis,Total liabilities,2012,1103090.0
MN,Minneapolis,Total liabilities,2013,1095807.0
MN,Minneapolis,Total liabilities,2014,1076228.0
MN,Minneapolis,Total liabilities,2015,1676081.0
MN,Minneapolis,Total liabilities,2016,2663064.0
MN,Minneapolis,Total liabilities,2017,1999987.0
MN,Minneapolis,Total liabilities,2018,1949679.0
MN,Minneapolis,Total liabilities,2019,1938973.0
MN,Minneapolis,Total liabilities,2020,1911775.0
MN,Minneapolis,Total liabilities,2021,2185364.0
MN,Minneapolis,Total liabilities,2022,2361580.0
MN,Minneapolis,Total liabilities,2023,2365251.0
MN,Minneapolis,Net position,2002,763300.0
MN,Minneapolis,Net position,2003,748798.0
MN,Minneapolis,Net position,2004,770947.0
MN,Minneapolis,Net position,2005,815159.0
MN,Minneapolis,Net position,2006,883334.0
MN,Minneapolis,Net position,2007,1077863.0
MN,Minneapolis,Net position,2008,1234674.0
MN,Minneapolis,Net position,2009,1404738.0
MN,Minneapolis,Net position,2010,1519330.0
MN,Minneapolis,Net position,2011,1757195.0
MN,Minneapolis,Net position,2012,1947303.0
MN,Minneapolis,Net position,2013,2087945.0
MN,Minneapolis,Net position,2014,2174081.0
MN,Minneapolis,Net position,2015,1882391.0
MN,Minneapolis,Net position,2016,1851409.0
MN,Minneapolis,Net position,2017,2083583.0
MN,Minneapolis,Net position,2018,2257802.0
MN,Minneapolis,Net position,2019,2424036.0
MN,Minneapolis,Net position,2020,2491269.0
MN,Minneapolis,Net position,2021,2588998.0
MN,Minneapolis,Net position,2022,2768922.0
MN,Minneapolis,Net position,2023,2921322.0
MN,Minneapolis,Total Revenues,2002,808415.0
MN,Minneapolis,Total Revenues,2003,743831.0
MN,Minneapolis,Total Revenues,2004,758662.0
MN,Minneapolis,Total Revenues,2005,791011.0
MN,Minneapolis,Total Revenues,2006,844641.0
MN,Minneapolis,Total Revenues,2007,898964.0
MN,Minneapolis,Total Revenues,2008,907502.0
MN,Minneapolis,Total Revenues,2009,939899.0
MN,Minneapolis,Total Revenues,2010,974998.0
MN,Minneapolis,Total Revenues,2011,975107.0
MN,Minneapolis,Total Revenues,2012,1009894.0
MN,Minneapolis,Total Revenues,2013,956177.0
MN,Minneapolis,Total Revenues,2014,967535.0
MN,Minneapolis,Total Revenues,2015,1026354.0
MN,Minneapolis,Total Revenues,2016,1069626.0
MN,Minneapolis,Total Revenues,2017,1159222.0
MN,Minneapolis,Total Revenues,2018,1153962.0
MN,Minneapolis,Total Revenues,2019,1236073.0
MN,Minneapolis,Total Revenues,2020,1147425.0
MN,Minneapolis,Total Revenues,2021,1074341.0
MN,Minneapolis,Total Revenues,2022,1296545.0
MN,Minneapolis,Total Revenues,2023,1330095.0
MN,Minneapolis,Operating Grants & Conributions,2002,159555.0
MN,Minneapolis,Operating Grants & Conributions,2003,67288.0
MN,Minneapolis,Operating Grants & Conributions,2004,52288.0
MN,Minneapolis,Operating Grants & Conributions,2005,85301.0
MN,Minneapolis,Operating Grants & Conributions,2006,82447.0
MN,Minneapolis,Operating Grants & Conributions,2007,86663.0
MN,Minneapolis,Operating Grants & Conributions,2008,102736.0
MN,Minneapolis,Operating Grants & Conributions,2009,92775.0
MN,Minneapolis,Operating Grants & Conributions,2010,118118.0
MN,Minneapolis,Operating Grants & Conributions,2011,115622.0
MN,Minneapolis,Operating Grants & Conributions,2012,132757.0
MN,Minneapolis,Operating Grants & Conributions,2013,119273.0
MN,Minneapolis,Operating Grants & Conributions,2014,107915.0
MN,Minneapolis,Operating Grants & Conributions,2015,132983.0
MN,Minneapolis,Operating Grants & Conributions,2016,137624.0
MN,Minneapolis,Operating Grants & Conributions,2017,144365.0
MN,Minneapolis,Operating Grants & Conributions,2018,136495.0
MN,Minneapolis,Operating Grants & Conributions,2019,126637.0
MN,Minneapolis,Operating Grants & Conributions,2020,128766.0
MN,Minneapolis,Operating Grants & Conributions,2021,143082.0
MN,Minneapolis,Operating Grants & Conributions,2022,261019.0
MN,Minneapolis,Operating Grants & Conributions,2023,234961.0
MN,Minneapolis,Capital Grants & Contributions,2002,22803.0
MN,Minneapolis,Capital Grants & Contributions,2003,19793.0
MN,Minneapolis,Capital Grants & Contributions,2004,35637.0
MN,Minneapolis,Capital Grants & Contributions,2005,13858.0
MN,Minneapolis,Capital Grants & Contributions,2006,18717.0
MN,Minneapolis,Capital Grants & Contributions,2007,19174.0
MN,Minneapolis,Capital Grants & Contributions,2008,13136.0
MN,Minneapolis,Capital Grants & Contributions,2009,28754.0
MN,Minneapolis,Capital Grants & Contributions,2010,29413.0
MN,Minneapolis,Capital Grants & Contributions,2011,22776.0
MN,Minneapolis,Capital Grants & Contributions,2012,27038.0
MN,Minneapolis,Capital Grants & Contributions,2013,18438.0
MN,Minneapolis,Capital Grants & Contributions,2014,4042.0
MN,Minneapolis,Capital Grants & Contributions,2015,5228.0
MN,Minneapolis,Capital Grants & Contributions,2016,14255.0
MN,Minneapolis,Capital Grants & Contributions,2017,11356.0
MN,Minneapolis,Capital Grants & Contributions,2018,9054.0
MN,Minneapolis,Capital Grants & Contributions,2019,15529.0
MN,Minneapolis,Capital Grants & Contributions,2020,39030.0
MN,Minneapolis,Capital Grants & Contributions,2021,5526.0
MN,Minneapolis,Capital Grants & Contributions,2022,812.0
MN,Minneapolis,Capital Grants & Contributions,2023,7433.0
MN,Minneapolis,Total Government Transfers,2002,182358.0
MN,Minneapolis,Total Government Transfers,2003,87081.0
MN,Minneapolis,Total Government Transfers,2004,87925.0
MN,Minneapolis,Total Government Transfers,2005,99159.0
MN,Minneapolis,Total Government Transfers,2006,101164.0
MN,Minneapolis,Total Government Transfers,2007,105837.0
MN,Minneapolis,Total Government Transfers,2008,115872.0
MN,Minneapolis,Total Government Transfers,2009,121529.0
MN,Minneapolis,Total Government Transfers,2010,147531.0
MN,Minneapolis,Total Government Transfers,2011,138398.0
MN,Minneapolis,Total Government Transfers,2012,159795.0
MN,Minneapolis,Total Government Transfers,2013,137711.0
MN,Minneapolis,Total Government Transfers,2014,111957.0
MN,Minneapolis,Total Government Transfers,2015,138211.0
MN,Minneapolis,Total Government Transfers,2016,151879.0
MN,Minneapolis,Total Government Transfers,2017,155721.0
MN,Minneapolis,Total Government Transfers,2018,145549.0
MN,Minneapolis,Total Government Transfers,2019,142166.0
MN,Minneapolis,Total Government Transfers,2020,167796.0
MN,Minneapolis,Total Government Transfers,2021,148608.0
MN,Minneapolis,Total Government Transfers,2022,261831.0
MN,Minneapolis,Total Government Transfers,2023,242394.0
MN,Minneapolis,Interest Charges,2002,44473.0
MN,Minneapolis,Interest Charges,2003,44014.0
MN,Minneapolis,Interest Charges,2004,56283.0
MN,Minneapolis,Interest Charges,2005,34383.0
MN,Minneapolis,Interest Charges,2006,89147.0
MN,Minneapolis,Interest Charges,2007,40691.0
MN,Minneapolis,Interest Charges,2008,36405.0
MN,Minneapolis,Interest Charges,2009,28753.0
MN,Minneapolis,Interest Charges,2010,26152.0
MN,Minneapolis,Interest Charges,2011,21916.0
MN,Minneapolis,Interest Charges,2012,16503.0
MN,Minneapolis,Interest Charges,2013,16549.0
MN,Minneapolis,Interest Charges,2014,17581.0
MN,Minneapolis,Interest Charges,2015,16329.0
MN,Minneapolis,Interest Charges,2016,13611.0
MN,Minneapolis,Interest Charges,2017,15121.0
MN,Minneapolis,Interest Charges,2018,18054.0
MN,Minneapolis,Interest Charges,2019,18958.0
MN,Minneapolis,Interest Charges,2020,20555.0
MN,Minneapolis,Interest Charges,2021,17497.0
MN,Minneapolis,Interest Charges,2022,19042.0
MN,Minneapolis,Interest Charges,2023,19054.0
MN,Minneapolis,Net Book TCA,2002,1649575.0
MN,Minneapolis,Net Book TCA,2003,1700572.0
MN,Minneapolis,Net Book TCA,2004,1818927.0
MN,Minneapolis,Net Book TCA,2005,1859767.0
MN,Minneapolis,Net Book TCA,2006,1887527.0
MN,Minneapolis,Net Book TCA,2007,1843468.0
MN,Minneapolis,Net Book TCA,2008,1882407.0
MN,Minneapolis,Net Book TCA,2009,1931623.0
MN,Minneapolis,Net Book TCA,2010,1971019.0
MN,Minneapolis,Net Book TCA,2011,2058412.0
MN,Minneapolis,Net Book TCA,2012,2104310.0
MN,Minneapolis,Net Book TCA,2013,2150096.0
MN,Minneapolis,Net Book TCA,2014,2180816.0
MN,Minneapolis,Net Book TCA,2015,2212901.0
MN,Minneapolis,Net Book TCA,2016,2351582.0
MN,Minneapolis,Net Book TCA,2017,2571221.0
MN,Minneapolis,Net Book TCA,2018,2668290.0
MN,Minneapolis,Net Book TCA,2019,2816300.0
MN,Minneapolis,Net Book TCA,2020,3009482.0
MN,Minneapolis,Net Book TCA,2021,3112283.0
MN,Minneapolis,Net Book TCA,2022,3236340.0
MN,Minneapolis,Net Book TCA,2023,3334795.0
MN,Minneapolis,Govt assets not depreciated,2003,199531.0
MN,Minneapolis,Govt assets not depreciated,2004,281281.0
MN,Minneapolis,Govt assets not depreciated,2005,313065.0
MN,Minneapolis,Govt assets not depreciated,2006,362624.0
MN,Minneapolis,Govt assets not depreciated,2007,383615.0
MN,Minneapolis,Govt assets not depreciated,2008,410468.0
MN,Minneapolis,Govt assets not depreciated,2009,340333.0
MN,Minneapolis,Govt assets not depreciated,2010,390562.0
MN,Minneapolis,Govt assets not depreciated,2011,343602.0
MN,Minneapolis,Govt assets not depreciated,2012,320670.0
MN,Minneapolis,Govt assets not depreciated,2013,340411.0
MN,Minneapolis,Govt assets not depreciated,2014,304679.0
MN,Minneapolis,Govt assets not depreciated,2015,309102.0
MN,Minneapolis,Govt assets not depreciated,2016,444776.0
MN,Minneapolis,Govt assets not depreciated,2017,500490.0
MN,Minneapolis,Govt assets not depreciated,2018,573096.0
MN,Minneapolis,Govt assets not depreciated,2019,676328.0
MN,Minneapolis,Govt assets not depreciated,2020,744402.0
MN,Minneapolis,Govt assets not depreciated,2021,640807.0
MN,Minneapolis,Govt assets not depreciated,2022,682930.0
MN,Minneapolis,Govt assets not depreciated,2023,715959.0
MN,Minneapolis,Govt assets being depreciated,2003,1036798.0
MN,Minneapolis,Govt assets being depreciated,2004,1056830.0
MN,Minneapolis,Govt assets being depreciated,2005,1096959.0
MN,Minneapolis,Govt assets being depreciated,2006,1102537.0
MN,Minneapolis,Govt assets being depreciated,2007,1107437.0
MN,Minneapolis,Govt assets being depreciated,2008,1146345.0
MN,Minneapolis,Govt assets being depreciated,2009,1299854.0
MN,Minneapolis,Govt assets being depreciated,2010,1315034.0
MN,Minneapolis,Govt assets being depreciated,2011,1471545.0
MN,Minneapolis,Govt assets being depreciated,2012,1579310.0
MN,Minneapolis,Govt assets being depreciated,2013,1646257.0
MN,Minneapolis,Govt assets being depreciated,2014,1759711.0
MN,Minneapolis,Govt assets being depreciated,2015,1806309.0
MN,Minneapolis,Govt assets being depreciated,2016,1740972.0
MN,Minneapolis,Govt assets being depreciated,2017,1940989.0
MN,Minneapolis,Govt assets being depreciated,2018,1895029.0
MN,Minneapolis,Govt assets being depreciated,2019,1994509.0
MN,Minneapolis,Govt assets being depreciated,2020,2133549.0
MN,Minneapolis,Govt assets being depreciated,2021,2366574.0
MN,Minneapolis,Govt assets being depreciated,2022,2473231.0
MN,Minneapolis,Govt assets being depreciated,2023,2570549.0
MN,Minneapolis,Bus assets not depreciated,2003,246618.0
MN,Minneapolis,Bus assets not depreciated,2004,293785.0
MN,Minneapolis,Bus assets not depreciated,2005,220856.0
MN,Minneapolis,Bus assets not depreciated,2006,223499.0
MN,Minneapolis,Bus assets not depreciated,2007,222357.0
MN,Minneapolis,Bus assets not depreciated,2008,248838.0
MN,Minneapolis,Bus assets not depreciated,2009,191183.0
MN,Minneapolis,Bus assets not depreciated,2010,221834.0
MN,Minneapolis,Bus assets not depreciated,2011,168319.0
MN,Minneapolis,Bus assets not depreciated,2012,163845.0
MN,Minneapolis,Bus assets not depreciated,2013,182725.0
